    #, H, K, L,  Seconds,  Monitor, Detector,     dead,       i1,       i2,       i3,       i4,   normlz,    Foils,     TEMP,      pd1,      pd2,      pd3,      pd4,      pd5,      pd6,      pd7,      pd8,      pd9,     pd10,     pd11,     pd12,     pd13,     pd14,     pd15,     pd16,    ICRxT,    OCRxT,     ROI1,     ROI2,     ROI3,     ROI4,  keith_I,  keith_V,    CTEMP,    Timer,  tempsec,     pd17,     pd18, agi34410,  agidaq1,  agidaq2,  agidaq3,  agidaq4,   CTEMPB
 1194, 0.0000000, 0.0000007, 3.8616672,   0.8900,  0.52216,        0,        0,  0.00096,        0,        0,        0, 1048284.1,        0,        0,        0,    51947,   504619,     7725,   547372,    14746,        0,   505585,   130935,      665,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
 1195, 0.0000000, -0.0000000, 3.8633329,   0.8700,  0.50896,        0,        0,  0.00092,        0,        0,        0, 1796172.6,        0,        0,        0,    68973,   862481,     7667,   914180,    14794,        0,   849769,   200773,      715,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
 1196, 0.0000000, -0.0000000, 3.8649997,   0.8500,  0.49704,        0,        0,   0.0009,        0,        0,        0, 3817384.9,        0,        0,        0,    97066,  1832205,     7865,  1897393,    15205,        0,  1800901,   357105,      676,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
 1197, 0.0000000, -0.0000000, 3.8666664,   0.8300,  0.48245,        0,        0,   0.0009,        0,        0,        0,  5866894,        0,        0,        0,   258805,  2755779,     8242,  2830483,    15970,        0,  2706856,   731349,      773,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
 1198, 0.0000000, -0.0000000, 3.8683328,   0.8100,  0.46919,        0,        0,  0.00087,        0,        0,        0, 7351610.2,        0,        0,        0,   254872,  3378489,     7910,  3449302,    15061,        0,  3323753,   845425,      713,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
 1199, 0.0000000, 0.0000007, 3.8700005,   0.7900,  0.45553,        0,        0,  0.00085,        0,        0,        0,  8790212,     1000,        0,        0,   146818,  1649618,     3043,  1677568,     5916,        0,  1625264,   469545,      298,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
 1200, 0.0000000, 0.0000007, 3.8716666,   0.7700,  0.44416,        0,        0,  0.00083,        0,        0,        0, 9529667.4,     1000,        0,        0,   190091,  1746044,     3166,  1773295,     6106,        0,  1722703,   561172,      294,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
 1201, 0.0000000, -0.0000000, 3.8733339,   0.7500,  0.42871,        0,        0,   0.0008,        0,        0,        0, 9253192.2,     1000,        0,        0,   218526,  1635723,     3157,  1661954,     6002,        0,  1615153,   594577,      263,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
 1202, 0.0000000, -0.0000000, 3.8749997,   0.7300,  0.41725,        0,        0,   0.0008,        0,        0,        0, 8385754.1,     1000,        0,        0,   230607,  1439218,     2965,  1465893,     5812,        0,  1420360,   593973,      263,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
 1203, 0.0000000, 0.0000007, 3.8766666,   0.7100,  0.40296,        0,        0,  0.00076,        0,        0,        0, 7969803.9,     1000,        0,        0,   216440,  1318573,     3066,  1345468,     5905,        0,  1302315,   561376,      271,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
 1204, 0.0000000, -0.0000000, 3.8783334,   0.7000,  0.39695,        0,        0,  0.00074,        0,        0,        0, 8046418.1,     1000,        0,        0,   172239,  1311667,     3140,  1338142,     5987,        0,  1297010,   503997,      282,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
 1205, 0.0000000, 0.0000007, 3.8800000,   0.6800,   0.3832,        0,        0,  0.00073,        0,        0,        0, 7481732.2,     1000,        0,        0,   118142,  1176332,     3105,  1201134,     5842,        0,  1163902,   397489,      275,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
 1206, 0.0000000, -0.0000000, 3.8816664,   0.6600,  0.36941,        0,        0,  0.00071,        0,        0,        0, 5950483.9,     1000,        0,        0,    85191,   897547,     3006,   920926,     5874,        0,   886510,   273523,      266,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
 1207, 0.0000000, -0.0000000, 3.8833340,   0.6400,  0.35849,        0,        0,  0.00068,        0,        0,        0, 5189042.6,     1000,        0,        0,    83811,   757207,     3063,   779342,     5871,        0,   747298,   201541,      250,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
 1208, 0.0000000, 0.0000007, 3.8850000,   0.6200,  0.34371,        0,        0,  0.00067,        0,        0,        0, 6423929.8,     1000,        0,        0,    99984,   903405,     3196,   925032,     5977,        0,   894227,   246674,      313,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
 1209, 0.0000000, 0.0000007, 3.8866672,   0.6100,  0.33758,        0,        0,  0.00064,        0,        0,        0, 7497903.7,     1000,        0,        0,   102690,  1039338,     3046,  1060426,     5906,        0,  1030028,   321558,      274,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
 1210, 0.0000000, -0.0000000, 3.8883329,   0.5900,  0.32542,        0,        0,  0.00065,        0,        0,        0, 6458404.8,     1000,        0,        0,    79273,   860219,     3094,   880508,     5956,        0,   850899,   262462,      289,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
 1211, 0.0000000, -0.0000000, 3.8899998,   0.5700,  0.31256,        0,        0,  0.00061,        0,        0,        0,  5531950,     1000,        0,        0,    60673,   704651,     3029,   724395,     5797,        0,   695166,   154925,      275,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
 1212, 0.0000000, -0.0000000, 3.8916665,   0.5600,  0.30529,        0,        0,  0.00059,        0,        0,        0, 6746375.3,     1000,        0,        0,    65075,   843638,     3074,   862873,     5862,        0,   834326,   169901,      273,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
 1213, 0.0000000, -0.0000000, 3.8933330,   0.5400,  0.29167,        0,        0,  0.00058,        0,        0,        0, 7479066.4,     1000,        0,        0,    76184,   895014,     3013,   913909,     5841,        0,   884453,   251269,      265,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
 1214, 0.0000000, 0.0000007, 3.8950007,   0.5200,  0.28096,        0,        0,  0.00057,        0,        0,        0, 6369218.8,     1000,        0,        0,    58374,   731676,     3020,   749712,     5782,        0,   721805,   179021,      288,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
 1215, 0.0000000, 0.0000007, 3.8966668,   0.5100,  0.27297,        0,        0,  0.00053,        0,        0,        0,  6674099,     1000,        0,        1,    51472,   745264,     3130,   763258,     5892,        1,   735163,   128448,      306,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
 1216, 0.0000000, 0.0000007, 3.8983328,   0.5000,  0.26739,        0,        0,  0.00053,        0,        0,        0, 7797393.9,     1000,        0,        0,    65074,   855396,     2981,   873491,     5633,        0,   844304,   209878,      273,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
 1217, 0.0000000, -0.0000000, 3.8999999,   0.5000,  0.26698,        0,        0,  0.00052,        0,        0,        0, 7038973.1,     1000,        0,        0,    65836,   769417,     3098,   787321,     5825,        0,   758095,   205407,      277,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
 1218, 0.0000000, 0.0000007, 3.9016669,   0.5000,  0.26623,        0,        0,  0.00054,        0,        0,        0, 6873143.1,     1000,        0,        0,    47204,   748042,     3196,   766613,     6067,        0,   735996,   124329,      296,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
 1219, 0.0000000, -0.0000000, 3.9033337,   0.5000,  0.26506,        0,        0,  0.00052,        0,        0,        0, 7790806.4,     1000,        0,        0,    60903,   845760,     3200,   865148,     6068,        0,   832848,   193965,      299,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
 1220, 0.0000000, 0.0000007, 3.9050003,   0.5000,  0.26631,        0,        0,  0.00052,        0,        0,        0,  7051421,     1000,        0,        0,    60882,   766540,     3186,   786734,     6033,        0,   752953,   182823,      327,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
 1221, 0.0000000, -0.0000000, 3.9066667,   0.5000,   0.2651,        0,        0,  0.00052,        0,        0,        0, 7451132.5,     1000,        0,        0,    46371,   806841,     3269,   827553,     6304,        0,   792057,   131577,      309,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
 1222, 0.0000000, 0.0000007, 3.9083330,   0.5000,  0.26671,        0,        0,  0.00054,        0,        0,        0, 7973495.8,     1000,        0,        0,    68964,   869536,     3293,   890947,     6356,        0,   853442,   225327,      295,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
 1223, 0.0000000, 0.0000007, 3.9100004,   0.5000,  0.26566,        0,        0,  0.00054,        0,        0,        0, 7379315.6,     1000,        0,        0,    46171,   799252,     3373,   821308,     6474,        0,   781664,   132735,      289,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
 1224, 0.0000000, -0.0000000, 3.9116662,   0.5000,   0.2656,        0,        0,  0.00055,        0,        0,        0, 8299242.3,     1000,        0,        0,    55567,   900214,     3367,   923486,     6427,        0,   881085,   175062,      317,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
 1225, 0.0000000, -0.0000000, 3.9133333,   0.5000,  0.26664,        0,        0,  0.00053,        0,        0,        0,  7851696,     1000,        0,        0,    57612,   853048,     3457,   877107,     6592,        0,   833279,   180523,      311,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
 1226, 0.0000000, -0.0000000, 3.9150002,   0.5000,  0.26496,        0,        0,  0.00053,        0,        0,        0, 8216311.8,     1000,        0,        0,    45185,   886410,     3420,   912055,     6509,        0,   865067,   134535,      318,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
 1227, 0.0000000, -0.0000000, 3.9166669,   0.5000,  0.26251,        0,        0,  0.00054,        0,        0,        0, 8439149.7,     1000,        0,        0,    63033,   900479,     3579,   928129,     6768,        0,   877594,   206968,      336,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
 1228, 0.0000000, -0.0000000, 3.9183334,   0.5000,  0.26691,        0,        0,  0.00055,        0,        0,        0, 8146930.7,     1000,        0,        0,    37446,   880443,     3517,   911009,     6718,        0,   855280,   112743,      301,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
 1229, 0.0000000, -0.0000000, 3.9199997,   0.5000,  0.26567,        0,        0,  0.00055,        0,        0,        0, 8715436.6,     1000,        0,        0,    58195,   936208,     3543,   970053,     6868,        0,   908626,   200171,      331,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
 1230, 0.0000000, 0.0000007, 3.9216672,   0.5000,  0.26666,        0,        0,  0.00054,        0,        0,        0, 8440387.5,     1000,        0,        0,    34125,   906999,     3596,   942940,     6946,        0,   876125,   105802,      314,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
 1231, 0.0000000, 0.0000007, 3.9233332,   0.5000,  0.26672,        0,        0,  0.00055,        0,        0,        0, 9349402.4,     1000,        0,        0,    52336,  1006061,     3744,  1044728,     7106,        0,   972114,   181417,      385,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
 1232, 0.0000000, -0.0000000, 3.9250003,   0.5000,  0.26636,        0,        0,  0.00053,        0,        0,        0, 9357835.8,     1000,        0,        0,    29788,  1003486,     3864,  1044259,     7280,        0,   965784,    96193,      325,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
 1233, 0.0000000, 0.0000007, 3.9266672,   0.5000,  0.26638,        0,        0,  0.00054,        0,        0,        0, 10344747,     1000,        0,        0,    51457,  1112623,     3859,  1154477,     7327,        0,  1071983,   181809,      354,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
 1234, 0.0000000, 0.0000007, 3.9283327,   0.5000,  0.26558,        0,        0,  0.00052,        0,        0,        0, 10428503,     1000,        0,        0,    33254,  1117231,     4013,  1160329,     7527,        0,  1075047,   107533,      369,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
 1235, 0.0000000, 0.0000007, 3.9300006,   0.5000,  0.26679,        0,        0,  0.00054,        0,        0,        0, 10922244,     1000,        0,        0,    58534,  1177806,     3839,  1220802,     7432,        0,  1135438,   207637,      348,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
 1236, 0.0000000, -0.0000000, 3.9316670,   0.5000,  0.26486,        0,        0,  0.00054,        0,        0,        0, 10954971,     1000,        0,        0,    35259,  1172278,     4020,  1215602,     7703,        0,  1129767,   114343,      358,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
 1237, 0.0000000, 0.0000007, 3.9333332,   0.5000,  0.26514,        0,        0,  0.00053,        0,        0,        0, 10789082,     1000,        0,        0,    54735,  1155497,     4029,  1198460,     7673,        0,  1114602,   199955,      377,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
 1238, 0.0000000, 0.0000007, 3.9350006,   0.5000,  0.26724,        0,        0,  0.00052,        0,        0,        0, 10574880,     1000,        0,        0,    39144,  1141518,     4094,  1183970,     7976,        0,  1103386,   136667,      359,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
 1239, 0.0000000, -0.0000000, 3.9366665,   0.5000,  0.26527,        0,        0,  0.00053,        0,        0,        0, 9865823.2,     1000,        0,        0,    36921,  1055279,     4183,  1096441,     7992,        0,  1019969,   138118,      392,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
 1240, 0.0000000, -0.0000000, 3.9383335,   0.5000,  0.26445,        0,        0,  0.00053,        0,        0,        0, 9695786.2,     1000,        0,        0,    42590,  1034765,     4166,  1074213,     8182,        0,  1003370,   166344,      382,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
 1241, 0.0000000, -0.0000000, 3.9400004,   0.5000,    0.267,        0,        0,  0.00054,        0,        0,        0, 8841582.7,     1000,        0,        0,    19839,   950975,     4403,   989020,     8446,        0,   921794,    73679,      364,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
 1242, 0.0000000, -0.0000000, 3.9416670,   0.5000,  0.26548,        0,        0,  0.00054,        0,        0,        0, 8525806.8,     1000,        0,        0,    32583,   912250,     4434,   948268,     8595,        0,   886543,   135617,      399,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
 1243, 0.0000000, -0.0000000, 3.9433335,   0.5000,   0.2664,        0,        0,  0.00053,        0,        0,        0, 8203187.2,     1000,        0,        0,    22001,   881384,     4591,   915547,     8769,        0,   858563,    88388,      415,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
 1244, 0.0000000, -0.0000000, 3.9449998,   0.5000,  0.26428,        0,        0,  0.00053,        0,        0,        0, 7738854.9,     1000,        0,        0,    16403,   824521,     4808,   856850,     9109,        0,   804448,    65510,      480,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
 1245, 0.0000000, 0.0000007, 3.9466673,   0.5000,  0.25874,        0,        0,  0.00053,        0,        0,        0,  7822027,     1000,        0,        0,    21204,   816920,     4814,   847904,     9282,        0,   799032,    94386,      429,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
 1246, 0.0000000, 0.0000007, 3.9483332,   0.5000,  0.26659,        0,        0,  0.00053,        0,        0,        0, 7458525.6,     1000,        0,        0,    12043,   803011,     4969,   833030,     9469,        0,   786809,    50819,      465,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
 1247, 0.0000000, -0.0000000, 3.9500003,   0.5000,  0.26533,        0,        0,  0.00053,        0,        0,        0, 7278373.4,     1000,        0,        0,    10310,   780020,     5181,   809067,     9812,        0,   766051,    46446,      469,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
 1248, 0.0000000, 0.0000007, 3.9516672,   0.5000,  0.26642,        0,        0,  0.00053,        0,        0,        0,  7423721,     1000,        0,        0,    13230,   800349,     5330,   828614,    10142,        0,   787652,    63791,      466,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
 1249, 0.0000000, -0.0000000, 3.9533339,   0.5000,  0.26649,        0,        0,  0.00054,        0,        0,        0,  7432349,     1000,        0,        0,     8190,   801901,     5444,   829795,    10526,        0,   790513,    36701,      499,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
 1250, 0.0000000, 0.0000007, 3.9550005,   0.5000,  0.26481,        0,        0,  0.00053,        0,        0,        0, 7545436.1,     1000,        0,        0,     6458,   809037,     5628,   837110,    10725,        0,   798631,    31466,      502,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
 1251, 0.0000000, -0.0000000, 3.9566668,   0.5000,  0.26326,        0,        0,  0.00054,        0,        0,        0, 7929021.2,     1000,        0,        0,     7493,   846355,     5747,   874517,    11050,        0,   837114,    39464,      514,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
 1252, 0.0000000, 0.0000007, 3.9583330,   0.5000,  0.26492,        0,        0,  0.00053,        0,        0,        0, 8109613.4,     1000,        0,        0,     6123,   871352,     6069,   900075,    11641,        0,   862938,    29526,      553,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
 1253, 0.0000000, 0.0000007, 3.9600004,   0.5000,  0.26738,        0,        0,  0.00054,        0,        0,        0, 8218550.6,     1000,        0,        0,     4501,   891603,     6256,   920636,    12082,        0,   883021,    23426,      586,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
 1254, 0.0000000, -0.0000000, 3.9616662,   0.5000,  0.26642,        0,        0,  0.00053,        0,        0,        0, 8632532.5,     1000,        0,        0,     4110,   933904,     6671,   963538,    12685,        0,   925342,    24444,      596,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
 1255, 0.0000000, -0.0000000, 3.9633332,   0.5000,  0.26458,        0,        0,  0.00053,        0,        0,        0, 9127511.7,     1000,        0,        0,     4008,   981614,     6708,  1011750,    12819,        0,   972057,    22296,      554,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
 1256, 0.0000000, -0.0000000, 3.9649999,   0.5000,  0.26485,        0,        0,  0.00055,        0,        0,        0, 9611928.2,     1000,        0,        0,     3091,  1035778,     7138,  1066533,    13637,        0,  1025331,    18255,      666,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
 1257, 0.0000000, -0.0000000, 3.9666665,   0.5000,  0.26653,        0,        0,  0.00054,        0,        0,        0, 10015381,     1000,        0,        0,     3093,  1086538,     7332,  1118349,    13996,        0,  1074336,    19309,      683,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
 1258, 0.0000000, -0.0000000, 3.9683330,   0.5000,  0.26477,        0,        0,  0.00052,        0,        0,        0, 10849478,     1000,        0,        0,     3049,  1170534,     7559,  1203487,    14577,        0,  1156768,    19657,      739,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
 1259, 0.0000000, 0.0000007, 3.9700005,   0.5000,  0.26709,        0,        0,  0.00054,        0,        0,        0, 11732566,     1000,        0,        0,     2935,  1278421,     7802,  1312848,    14993,        0,  1262353,    18967,      672,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
 1260, 0.0000000, 0.0000007, 3.9716666,   0.5000,  0.26396,        0,        0,  0.00053,        0,        0,        0, 13005355,     1000,        0,        0,     2739,  1401914,     8260,  1438216,    15793,        0,  1382421,    17972,      799,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
 1261, 0.0000000, -0.0000000, 3.9733338,   0.5000,  0.26726,        0,        0,  0.00054,        0,        0,        0, 13904394,     1000,        0,        0,     2896,  1518133,     8542,  1556861,    16255,        0,  1495417,    19484,      760,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
 1262, 0.0000000, -0.0000000, 3.9749995,   0.5000,  0.26609,        0,        0,  0.00053,        0,        0,        0, 15088400,     1000,        0,        0,     3478,  1640252,     8814,  1682037,    16985,        0,  1613590,    22041,      836,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
 1263, 0.0000000, 0.0000007, 3.9766663,   0.5000,  0.26485,        0,        0,  0.00055,        0,        0,        0, 16478697,     1000,        0,        0,     3388,  1782225,     9163,  1828465,    17579,        0,  1749479,    22046,      834,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
 1264, 0.0000000, -0.0000000, 3.9783330,   0.5000,  0.26572,        0,        0,  0.00053,        0,        0,        0, 18048161,     1000,        0,        0,     3885,  1958166,     9721,  2009190,    18389,        0,  1919249,    24089,      829,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
 1265, 0.0000000, 0.0000007, 3.9799995,   0.5000,  0.26589,        0,        0,  0.00055,        0,        0,        0, 20250536,     1000,        0,        0,     4119,  2197202,    10071,  2255809,    19157,        0,  2149064,    25422,      862,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
 1266, 0.0000000, 0.0000007, 3.9816671,   0.5000,  0.26378,        0,        0,  0.00054,        0,        0,        0, 22972049,     1000,        0,        0,     4791,  2468111,    10419,  2538665,    19630,        0,  2411578,    29749,      987,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
 1267, 0.0000000, -0.0000000, 3.9833332,   0.5000,  0.26078,        0,        0,  0.00053,        0,        0,        0, 26981657,     1000,        0,        0,     5644,  2857964,    10665,  2947859,    20266,        0,  2787010,    33107,      950,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
